Timestamp, Current1, Current2, Current3, Current4
2650619121,-0001,-0004,-0001,-0003
2650622083,-0001,-0004,-0001,-0003
2650625084,-0001,-0004,-0001,-0003
2650628045,-0001,-0004,-0001,-0003
2650631011,-0001,-0004,-0001,-0003
2650633987,-0001,-0004,-0001,-0003
2650637038,-0001,-0004,-0001,-0003
2650639938,-0001,-0004,-0001,-0003
2650642916,-0001,-0004,-0001,-0003
2650645896,-0001,-0004,-0001,-0003
2650651105,-0001,-0004,-0001,-0003
2650653831,-0001,-0004,-0001,-0003
2650657302,-0001,-0004,-0002,-0003
2650660080,-0001,-0004,-0002,-0003
2650662756,-0001,-0004,-0002,-0003
2650665729,-0001,-0004,-0002,-0003
2650668705,-0001,-0001,-0002,-0003
2650671722,-0001,-0002,-0002,-0003
2650674660,-0001,-0002,-0002,-0003
2650677636,-0001,-0003,-0002,-0003
2650680611,-0001,-0003,-0002,-0003
2650683600,-0001,-0003,-0002,-0003
2650686561,-0001,-0003,-0002,-0003
2650688977,-0001,-0003,-0002,-0003
2650691521,-0001,-0003,-0002,-0003
2650694497,-0001,-0003,-0002,-0003
2650696772,-0001,-0003,-0002,-0003
2650698960,-0001,-0003,-0002,-0003
2650701442,-0001,-0003,-0002,-0003
2650704214,-0001,-0001,-0002,-0003
2650707231,-0001,-0002,-0002,-0003
2650710064,-0001,-0002,-0002,-0003
2650713210,-0001,-0002,-0002,-0003
2650716165,-0001,-0002,-0002,-0003
2650719303,-0001,-0002,-0002,-0003
2650722132,-0001,-0003,-0002,-0003
2650724758,-0001,-0003,-0002,-0003
2650727849,-0001,-0003,-0002,-0003
2650731004,-0001,-0003,-0002,-0004
2650733981,-0001,-0003,-0002,-0004
2650737205,-0001,-0003,-0001,-0004
2650739937,-0001,-0003,-0001,-0004
2650743064,-0001,-0003,-0001,-0004
2650746228,-0001,-0003,-0001,-0004
2650749215,-0001,-0003,-0001,-0004
2650752165,-0001,-0003,-0001,-0004
2650754854,-0001,-0003,-0001,-0004
2650757790,-0001,-0003,-0001,-0004
2650761126,-0001,-0003,-0001,-0004
2650764109,-0001,-0003,-0001,-0004
2650767085,-0001,-0003,-0001,-0004
2650769694,-0001,-0003,-0001,-0004
2650772172,-0001,-0003,-0001,-0004
2650775152,-0001,-0003,-0001,-0004
2650777945,-0001,-0003,-0001,-0004
2650780949,-0001,-0003,-0001,-0004
2650783930,-0001,-0003,-0001,-0004
2650787092,-0001,-0003,-0001,-0004
2650790029,-0001,-0003,-0001,-0004
2650793005,-0001,-0003,-0001,-0004
2650795805,-0001,-0003,-0001,-0004
2650798957,-0001,-0003,-0001,-0004
2650801934,-0001,-0003,-0001,-0004
2650804999,-0001,-0003,-0001,-0004
