Timestamp, Current1, Current2, Current3, Current4
000132142,00000,-0003,00000,-0004
000137283,00000,-0003,00000,-0004
000140618,00000,-0003,00000,-0004
000143139,00000,-0003,00000,-0004
000145868,00000,-0003,00000,-0004
000148953,00000,-0003,00000,-0004
000151963,00000,-0003,00000,-0004
000155787,00000,-0003,00000,-0004
000158767,00000,-0003,00000,-0004
000161860,00000,-0003,00000,-0004
000164999,00000,-0003,00000,-0004
000167813,00000,-0003,00000,-0004
000170801,00000,-0003,00000,-0004
000174430,00000,-0003,00000,-0004
000177696,00000,-0003,00000,-0004
000180504,00000,-0003,00000,-0004
000183491,00000,-0003,00000,-0004
000186487,00000,-0003,00000,-0004
000188828,00000,-0003,00000,-0004
000191958,00000,-0003,00000,-0004
000195266,00000,-0003,00000,-0004
000200903,00000,-0003,00000,-0008
000203905,00000,-0003,00000,-0012
000207972,00000,-0003,00000,-0009
000211884,00000,-0003,00000,-0007
000215099,00000,-0003,00000,-0007
000218828,00000,-0003,00000,-0007
000221808,00000,-0003,00000,-0007
000224848,00000,-0003,00000,-0006
000227457,00000,-0003,00000,-0006
000230872,00000,-0003,00000,-0006
000233834,00000,-0003,00000,-0007
000236252,00000,-0003,00000,-0007
000239680,00000,-0003,00000,-0006
000245002,00000,-0003,00000,-0003
000247391,00000,-0003,00000,-0009
000250781,00000,-0003,00000,-0008
000253825,00000,-0003,00000,-0008
000256801,00000,-0003,00000,-0010
000259647,00000,-0003,00000,-0009
000262787,00000,-0003,00000,-0014
000266263,00000,-0003,00000,-0012
000271061,00000,-0003,-0001,-0019
000274892,00000,-0003,00000,-0016
000277306,00000,-0003,00000,-0014
000280260,00000,-0003,00000,-0013
000282955,00000,-0003,00000,-0013
000285946,00000,-0003,00000,-0011
000288943,00000,-0003,00000,-0008
000291928,00000,-0003,00000,-0009
000295178,00000,-0003,00000,-0009
000298255,00000,-0003,00000,-0008
000301642,00000,-0003,00000,-0006
000305005,00000,-0003,00000,-0006
000307721,00000,-0003,00000,-0006
000311352,00000,-0003,00000,-0006
000314343,00000,-0003,00000,-0006
000317471,00000,-0003,00000,-0006
000320742,00000,-0003,00000,-0005
000322853,00000,-0003,00000,-0005
000326857,00000,-0003,00000,-0008
000330127,00000,-0003,00000,-0014
000332794,00000,-0003,00000,-0022
000335940,00000,-0003,00000,-0018
000338851,00000,-0003,00000,-0018
000342088,00000,-0003,00000,-0016
000345676,00000,-0003,00000,-0014
000347834,00000,-0003,00000,-0012
000350836,00000,-0003,00000,-0009
000353927,00000,-0003,00000,-0009
000356957,00000,-0003,00000,-0005
000360060,00000,-0003,00000,-0008
000363024,00000,-0003,00000,-0008
000366170,00000,-0003,00000,-0007
