Timestamp, Current1, Current2, Current3, Current4
2782962776,-0002,-0003,-0002,-0004
2782966248,-0002,-0003,-0002,-0004
2782969289,-0002,-0003,-0002,-0004
2782972230,-0002,-0003,-0002,-0004
2782975298,-0002,-0003,-0002,-0004
2782978233,-0002,-0003,-0002,-0004
2782981129,-0002,-0003,-0002,-0004
2782984105,-0002,-0003,-0002,-0004
2782987081,-0002,-0003,-0002,-0004
2782990565,-0002,-0003,-0002,-0004
2782993041,-0002,-0003,-0002,-0004
2782996245,-0002,-0003,-0002,-0004
2782999482,-0002,-0003,-0002,-0004
2783002459,-0002,-0003,-0002,-0004
2783005433,-0002,-0003,-0002,-0004
2783007914,-0002,-0003,-0002,-0004
2783010889,-0002,-0003,-0002,-0004
2783014362,-0002,-0003,-0002,-0004
2783017343,-0002,-0003,-0002,-0004
2783020315,-0002,-0003,-0002,-0004
2783023288,-0002,-0003,-0002,-0004
2783026271,-0002,-0003,-0002,-0004
2783029244,-0002,-0003,-0002,-0004
2783032222,-0002,-0003,-0002,-0004
2783035228,-0002,-0003,-0002,-0004
2783038169,-0002,-0003,-0002,-0004
2783041145,-0002,-0003,-0002,-0004
2783044121,-0002,-0003,-0002,-0004
2783048450,-0002,-0003,-0002,-0004
2783051133,-0002,-0003,-0002,-0004
2783054040,-0002,-0003,-0002,-0004
2783057056,-0002,-0003,-0002,-0004
2783060029,-0002,-0003,-0002,-0004
2783062999,-0002,-0003,-0002,-0004
2783066443,-0002,-0003,-0002,-0004
2783068926,-0002,-0003,-0002,-0004
2783071903,-0002,-0003,-0002,-0004
2783074880,-0002,-0003,-0002,-0004
2783078344,-0002,-0003,-0002,-0004
2783081320,-0002,-0003,-0002,-0004
2783084498,-0002,-0003,-0002,-0004
2783087291,-0002,-0003,-0002,-0004
2783092268,-0002,-0003,-0002,-0004
2783095214,-0002,-0003,-0002,-0004
2783098184,-0002,-0003,-0002,-0004
2783101221,-0002,-0003,-0002,-0004
2783104136,-0002,-0003,-0002,-0004
2783107118,-0002,-0003,-0002,-0004
2783110588,-0002,-0003,-0002,-0004
2783114556,-0002,-0003,-0002,-0004
2783118029,-0002,-0003,-0002,-0004
2783121007,-0002,-0003,-0002,-0004
2783123979,-0002,-0003,-0002,-0004
2783126953,-0002,-0003,-0002,-0004
2783130228,-0002,-0003,-0002,-0004
2783133406,-0002,-0003,-0002,-0004
2783136379,-0002,-0003,-0002,-0004
2783138862,-0002,-0003,-0002,-0004
2783142333,-0002,-0003,-0002,-0004
2783144811,-0002,-0003,-0002,-0004
2783149272,-0002,-0003,-0002,-0004
2783152255,-0002,-0003,-0002,-0004
2783155235,-0002,-0003,-0002,-0004
2783158216,-0002,-0003,-0002,-0004
2783161676,-0002,-0003,-0002,-0004
2783164152,-0002,-0003,-0002,-0004
2783167136,-0002,-0003,-0002,-0004
2783170213,-0002,-0003,-0002,-0004
2783173081,-0002,-0003,-0002,-0004
2783176060,-0002,-0003,-0002,-0004
2783179034,-0002,-0003,-0002,-0004
2783182505,-0002,-0003,-0002,-0004
2783185483,-0002,-0003,-0002,-0004
2783188959,-0002,-0003,-0002,-0004
2783191939,-0002,-0003,-0002,-0004
2783194905,-0002,-0003,-0002,-0004
2783198377,-0002,-0003,-0002,-0004
2783201360,-0002,-0003,-0002,-0004
2783203837,-0002,-0003,-0002,-0004
2783206845,-0002,-0003,-0002,-0004
2783210284,-0002,-0003,-0002,-0004
2783213270,-0002,-0003,-0002,-0004
2783216277,-0002,-0003,-0002,-0004
2783219211,-0002,-0003,-0002,-0004
2783222191,-0002,-0002,-0002,-0004
2783227643,-0002,-0002,-0002,-0004
2783230119,-0002,-0002,-0002,-0004
2783233095,-0002,-0002,-0002,-0004
2783236075,-0002,-0002,-0002,-0004
2783239072,-0002,-0002,-0002,-0004
2783242111,-0002,-0002,-0002,-0004
2783245002,-0002,-0002,-0002,-0004
2783248477,-0002,-0002,-0002,-0004
2783250954,-0002,-0002,-0002,-0004
2783254583,-0002,-0002,-0002,-0004
2783258391,-0002,-0002,-0002,-0004
2783261369,-0002,-0002,-0002,-0004
2783264351,-0002,-0003,-0002,-0004
2783267817,-0002,-0003,-0002,-0004
2783270793,-0002,-0003,-0002,-0004
