Timestamp, Current1, Current2, Current3, Current4
3316333,-2,-3,-1,-3
3364507,-2,2,-1,-1
3412150,-2,0,-1,-5
3460196,-2,6,-1,-9
3508255,-2,17,-1,-12
3556321,-2,24,-1,-19
3604159,-2,29,-1,-21
3652342,-1,32,-1,-25
3700196,-2,43,-1,-25
3748091,-2,41,-1,-31
3796303,-3,44,-1,-42
3844304,-2,59,-1,-40
3892277,-2,55,-1,-37
3940467,-2,58,-1,-33
3988260,-3,64,-1,-44
4036390,-2,65,-1,-50
4084122,-2,68,-1,-48
4132320,-5,71,-1,-53
4180276,-2,70,-1,-47
4228258,-2,74,-1,-64
4276263,-2,79,-1,-60
4324216,-5,83,-1,-69
4372291,-3,85,-1,-71
4420404,-3,92,-1,-70
4468129,-3,96,-1,-77
4516564,-2,102,-1,-78
4564134,-5,100,-1,-77
4612260,-5,108,-1,-90
4660247,-7,111,-1,-86
4708352,-3,116,-1,-95
4756353,-4,127,-1,-102
4804232,-3,118,-1,-108
4852341,-3,122,-1,-105
4900139,-4,127,-1,-113
4948297,-3,145,-1,-114
4996291,-2,137,-1,-115
5044120,-6,140,-1,-124
5092015,-3,144,-1,-124
5140488,-3,149,-1,-127
5188256,-4,156,-1,-138
5236196,-5,161,-1,-140
5284426,-3,158,-1,-142
5332276,-3,167,-1,-147
5380060,-3,167,-1,-150
5428150,-3,168,-1,-134
5476253,-3,172,-1,-146
5524414,-3,175,-1,-154
5572113,-4,180,-1,-159
5620085,-4,186,-1,-163
5668283,-5,181,-1,-162
5716162,-3,194,-1,-169
5764355,-7,197,-1,-174
5812072,-3,202,-1,-175
5860207,-3,207,-1,-185
5908357,-4,193,-1,-186
5956471,-5,209,-1,-158
6004280,-4,213,-1,-183
6052304,-8,216,-1,-188
6100051,-7,223,-1,-208
6147981,-6,213,-1,-196
6196265,-6,217,-1,-190
6244231,-4,211,-1,-184
6292004,-5,204,-1,-176
6340053,-5,197,-1,-168
6388008,-5,191,-1,-165
6435911,-6,187,-1,-158
6484112,-3,177,-1,-152
6531895,-3,172,-1,-146
6580005,-6,165,-1,-137
6628118,-4,161,-1,-131
6675975,-3,155,-1,-125
6724053,-4,148,-1,-122
6772350,-5,143,-1,-118
6819939,-7,137,-1,-105
6868236,-5,129,-1,-100
6915967,-4,124,-1,-94
6964289,-6,118,-1,-90
7012019,-3,113,-1,-86
7060082,-3,106,-1,-74
7108155,-6,122,-1,-70
7156008,-5,115,-1,-67
7203978,-4,108,-1,-56
7252097,-4,85,-1,-62
7299962,-7,80,-1,-58
7348129,-7,92,-1,-46
7396110,-5,76,-1,-44
7444048,-3,65,-1,-56
7492127,-3,62,-1,-43
7539809,-8,58,-1,-33
7587655,-7,55,-1,-35
7636028,-3,49,-1,-35
7683862,-4,49,-1,-35
7732235,-3,51,-1,-26
7779897,-6,44,-1,-23
7828107,-5,41,-1,-23
7876035,-4,36,-1,-20
7923878,-4,35,-1,-27
7972068,-4,32,-1,-22
8020236,-7,23,-1,-20
8067758,-6,21,-1,-15
8116029,-4,20,-1,-15
8163918,-6,21,-1,-12
8212206,-5,20,-1,-10
8260107,-9,17,-1,-11
8308202,-2,14,-1,-10
8356013,-6,1,-1,-9
8404160,-6,0,-1,-8
8451765,-6,0,-1,-8
8499822,-4,0,-1,-7
8547990,-8,0,-1,-8
8596112,-5,0,-1,-1
8644037,-3,-1,-1,2
8691865,-3,0,-1,3
8739885,-3,0,-1,4
8787891,-3,-3,-1,4
8836048,-6,-9,-1,5
8884228,-5,-16,-1,7
8932474,-5,-28,-1,7
8979759,-5,-28,-1,6
9027892,-4,-25,-1,7
