Timestamp, Current1, Current2, Current3, Current4
1428102,-2,-2,-1,-4
1444059,-2,11,-1,-4
1460054,-2,11,-1,-4
1476001,-2,12,-1,-4
1491958,-2,24,-1,-4
1507918,-2,52,-1,-3
1523983,-2,64,-1,-1
1539940,-2,68,-1,0
1555884,-2,95,-1,0
1571845,-2,111,-1,0
1587823,-2,122,-1,6
1604631,-2,140,-1,5
1620586,-2,154,-1,4
1635589,-2,155,-1,14
1651999,-2,182,-1,16
1667958,-2,191,-1,16
1683916,-2,198,-1,19
1699879,-4,245,-1,19
1715703,-3,229,-1,15
1731793,-6,252,-1,19
1747747,-3,254,-1,17
1764575,-3,278,-1,18
1780535,-5,284,-1,22
1796504,-3,290,-1,15
1812447,-4,300,-1,12
1828415,-6,316,-1,20
1844363,-5,313,-1,17
1860324,-9,335,-1,17
1876272,-7,332,-1,16
1892352,-6,346,-1,11
1908288,-10,380,-1,13
1924284,-7,357,-1,19
1940232,-9,402,-1,15
1956106,-8,401,-1,18
1972145,-9,413,-1,11
1988102,-5,410,-1,21
2004060,-9,433,-1,11
2020022,-9,434,-1,22
2035903,-7,439,-1,14
2052212,-7,462,-1,12
2068036,-6,482,-1,13
2083994,-8,463,-1,11
2100000,-5,495,-1,20
2115912,-5,511,-1,12
2131864,-5,504,-1,9
2147858,-9,543,-1,18
2163783,-6,561,-1,21
2179740,-4,563,-1,15
2195695,-8,560,-1,17
2211652,-6,556,-1,16
2227644,-9,549,-1,16
2243658,-7,545,-1,14
2259642,-7,544,-1,14
2276482,-4,546,-1,17
2292443,-4,552,-1,16
2308395,-5,553,-1,12
2324357,-8,559,-1,15
2340365,-3,560,-1,21
2356269,-6,559,-1,16
2371904,-6,558,-1,15
2387875,-6,556,-1,18
2403824,-8,553,-1,18
2420651,-6,549,-1,17
2436191,-8,548,-1,16
2452189,-6,539,-1,13
2468142,-3,538,-1,16
2484098,-8,544,-1,15
2500052,-7,551,-1,15
2515975,-7,554,-1,15
2531932,-4,554,-1,11
2547889,-8,554,-1,13
2563847,-7,551,-1,12
2579881,-4,505,-1,14
2595761,-5,517,-1,13
2611717,-4,536,-1,13
2627727,-5,533,-1,17
2643765,-7,530,-1,18
2659727,-4,527,-1,12
2675601,-4,528,-1,16
2692510,-7,532,-1,14
2708462,-3,535,-1,17
2724424,-5,535,-1,14
2740386,-7,534,-1,18
2756340,-6,534,-1,17
2772291,-6,533,-1,15
2788301,-5,532,-1,15
2804276,-4,531,-1,14
2820280,-5,529,-1,16
2836170,-3,526,-1,16
2852207,-8,522,-1,12
2868164,-5,521,-1,17
2884123,-4,521,-1,15
2899950,-4,527,-1,19
2915956,-4,530,-1,18
2931995,-5,530,-1,14
2947953,-6,530,-1,16
2963901,-6,530,-1,13
2980058,-6,529,-1,15
2995875,-7,529,-1,16
3011876,-4,527,-1,18
3043747,-4,510,-1,16
3059702,-4,494,-1,18
3075671,-5,477,-1,21
3091627,-5,461,-1,19
3107582,-4,441,-1,17
3123634,-7,421,-1,20
3139570,-4,403,-1,22
3155506,-4,384,-1,23
3172414,-4,363,-1,14
3187512,-6,344,-1,16
3203470,-4,324,-1,20
3219454,-6,359,-1,20
3235382,-6,337,-1,21
3251376,-5,313,-1,19
3267294,-3,255,-1,24
3284278,-6,227,-1,24
3300241,-5,205,-1,24
3316175,-9,207,-1,19
3332228,-4,201,-1,22
3348202,-4,173,-1,19
3364183,-11,154,-1,20
3380054,-6,148,-1,24
3396016,-6,140,-1,19
3411971,-8,131,-1,14
3427927,-10,124,-1,18
3443883,-10,111,-1,16
3459938,-10,88,-1,19
3475799,-8,80,-1,20
3491755,-5,74,-1,24
3507712,-12,62,-1,13
3523680,-8,52,-1,12
3539637,-7,45,-1,17
3555591,-10,33,-1,-1
3571545,-5,29,-1,2
3587512,-5,14,-1,-2
3603470,-7,13,-1,-3
3619424,-10,12,-1,-3
3635382,-11,8,-1,-3
3651349,-7,4,-1,-2
3668300,-8,2,-1,-3
3684336,-6,0,-1,-3
3700259,-10,-1,-1,-1
3716167,-8,-6,-1,-3
3732125,-6,-23,-1,-3
3748081,-8,-40,-1,-3
3764038,-7,-47,-1,-3
3779528,-8,-42,-1,-3
3795482,-6,-43,-1,-3
3811435,-4,-42,-1,-3
3827394,-6,-45,-1,-3
3843351,-3,-50,-1,-3
3859401,-3,-54,-1,-3
3876266,-4,-54,-1,-3
3892273,-6,-53,-1,-3
3908234,-3,-53,-1,-3
3924211,-2,-51,-1,-3
