Timestamp, Current1, Current2, Current3, Current4
8828032,-3,-22,-4,-2
8843988,-12,-22,-4,-2
8859537,-24,-21,-8,-1
8876367,-41,-21,-11,-1
8891366,-62,-21,-11,0
8907552,-77,-21,-16,17
8924114,-100,-21,-21,19
8939596,-115,-21,-19,22
8955517,-127,-21,-26,22
8971468,-143,-21,-27,24
8987436,-154,-20,-29,28
9003411,-168,-20,-43,29
9019462,-174,-20,-43,30
9035420,-192,-20,-44,30
9051741,-197,-20,-59,29
9067666,-213,-19,-60,32
9083642,-234,-19,-67,32
9099589,-241,-18,-64,34
9115545,-281,-17,-64,37
9131503,-303,-15,-63,43
9147459,-315,-15,-69,39
9164308,-332,-17,-82,38
9180267,-328,-14,-93,39
9196224,-352,-12,-101,41
9212176,-364,-11,-103,41
9228133,-397,-10,-114,44
9244090,-406,-11,-92,49
9260108,-424,-10,-96,50
9276079,-424,-12,-95,50
9292048,-463,-11,-96,50
9307554,-480,-9,-97,53
9324507,-504,-10,-96,57
9339464,-542,-10,-95,55
9355418,-541,-9,-95,50
9371381,-525,-10,-95,53
9387333,-587,-8,-97,53
9403319,-582,-8,-98,54
9419446,-592,-9,-142,58
9435610,-614,-6,-157,76
9451541,-608,-6,-168,66
9467754,-624,-6,-153,73
9483703,-623,-6,-161,69
9499721,-663,-5,-182,75
9515776,-653,-5,-191,78
9531764,-726,-6,-194,73
9547714,-748,-7,-195,71
9563651,-776,-8,-194,71
9579613,-784,-9,-194,70
9595561,-745,-8,-194,72
9611517,-739,-6,-195,72
9627481,-763,-1,-194,72
9643651,-769,-3,-194,73
9659636,-789,-3,-194,73
9675576,-789,-2,-192,71
9691525,-788,-3,-192,73
9707474,-786,-5,-192,73
9723396,-785,-4,-193,73
9739387,-784,-2,-193,73
9755308,-782,-6,-193,74
9772261,-782,-6,-193,72
9787221,-780,-3,-192,72
9804175,-779,-6,-193,73
9819132,-778,-3,-192,73
9836090,-777,-2,-193,72
9852047,-775,-7,-193,72
9868086,-774,-3,-193,73
9884044,-773,-4,-193,74
9900064,-772,-3,-192,72
9916050,-771,-3,-192,72
9931998,-770,-6,-192,72
9947509,-768,-5,-192,72
9963465,-768,-5,-192,73
9979922,-766,-5,-192,74
9995903,-766,-4,-192,73
10011838,-765,-4,-186,72
10027797,-763,-5,-213,73
10043623,-761,0,-225,76
10059470,-760,0,-194,74
10075487,-760,0,-195,74
10091437,-759,0,-196,75
10107932,-758,0,-195,76
10123250,-756,0,-196,75
10139445,-756,0,-195,74
10155363,-755,0,-195,73
10171323,-754,0,-195,74
10187278,-753,0,-194,75
10203235,-752,0,-196,75
10220187,-751,0,-196,74
10235177,-750,0,-195,75
10251134,-750,0,-196,75
10268057,-749,0,-197,74
10284027,-748,0,-194,76
10300023,-746,0,-197,75
10315947,-746,0,-196,75
10331888,-745,0,-196,75
10347843,-744,0,-195,74
10363935,-743,0,-194,74
10379883,-742,0,-196,75
10395836,-741,0,-197,75
10411789,-740,0,-197,73
10427767,-739,0,-194,75
10443732,-738,0,-196,75
10459662,-737,0,-196,75
10475620,-736,0,-196,75
10491581,-736,0,-194,76
10507519,-735,0,-196,77
10523381,-734,0,-193,77
10539360,-733,0,-197,79
10555318,-733,0,-197,81
10572239,-732,0,-197,81
10587227,-731,0,-198,79
10604149,-730,0,-194,77
10619703,-729,0,-196,77
10635550,-728,0,-195,77
10651502,-728,0,-197,77
10667491,-727,0,-194,77
10683446,-726,0,-196,77
10699550,-725,0,-197,77
10715499,-724,0,-195,77
10731449,-724,0,-196,77
10747342,-723,0,-195,77
10763412,-722,0,-194,77
10780258,-722,0,-195,77
10796215,-721,0,-195,77
10812173,-721,0,-197,77
10828138,-719,0,-197,77
10844082,-718,0,-195,77
10860040,-718,0,-196,77
10876004,-717,0,-196,77
10891981,-717,0,-194,77
10907979,-716,0,-194,77
10923606,-715,0,-195,77
10939606,-715,0,-196,77
10955571,-714,0,-197,77
10971533,-713,0,-197,77
10987452,-712,0,-195,77
11003409,-712,0,-197,77
11019472,-711,0,-195,77
11036317,-711,0,-196,78
11051274,-710,0,-196,77
11067272,-709,0,-194,77
11083187,-709,0,-194,77
11099178,-708,0,-195,78
11116103,-708,0,-195,78
11131882,-707,0,-196,78
11147867,-707,0,-193,78
11163989,-705,0,-196,77
11179963,-705,0,-195,77
11195963,-705,0,-197,77
11211945,-704,0,-197,78
11227919,-704,0,-196,78
11243884,-703,0,-194,78
11259773,-702,0,-195,78
11275832,-701,0,-195,78
11291795,-700,0,-196,78
11307176,-701,0,-196,78
11324132,-700,0,-197,79
11339087,-700,0,-197,78
11356058,-699,0,-193,78
11372000,-698,0,-196,78
11387957,-698,0,-196,78
11403816,-697,0,-197,78
11419744,-696,0,-195,78
11436205,-696,0,-196,78
11452150,-695,0,-195,78
11467190,-695,0,-197,78
11483151,-694,0,-194,78
11499101,-694,0,-196,78
11515626,-693,0,-195,78
11531583,-693,0,-194,78
11547549,-692,0,-195,79
11563487,-692,0,-197,78
11579461,-691,0,-195,78
11595405,-691,0,-195,78
11611381,-690,0,-196,78
11627312,-690,0,-197,78
11644165,-689,0,-195,78
11659583,-688,0,-197,78
11675543,-688,0,-195,78
11691630,-688,0,-196,79
11707588,-687,0,-196,78
11723444,-686,0,-196,78
11739401,-686,0,-194,78
11755389,-686,0,-196,78
11771350,-685,0,-194,78
11787282,-685,0,-195,78
11803256,-684,0,-197,78
11819187,-684,0,-196,78
11836145,-683,0,-195,78
11852092,-683,0,-197,78
11867687,-682,0,-197,78
11883638,-682,0,-196,78
11899560,-681,0,-196,79
11915545,-681,0,-197,78
11931507,-680,0,-197,78
11947501,-680,0,-194,78
11963452,-679,0,-194,78
11979451,-678,0,-194,78
11995442,-678,0,-196,78
12011406,-678,0,-195,78
