Timestamp, Current1, Current2, Current3, Current4
3443901,0,-53,-7,-6
3459855,0,-50,-10,-5
3475810,0,-52,-16,-5
3491767,0,-52,-6,-5
3507824,0,-52,-5,-5
3523761,0,-52,-2,-5
3539707,-1,-52,-5,-5
3556606,-1,-52,-4,-6
3571560,-1,-52,-8,-5
3587924,-1,-52,-4,-9
3603872,-1,-52,-3,-5
3619829,-1,-52,-6,-5
3635785,-1,-52,-36,-4
3651742,-23,-52,-36,-4
3667793,-38,-52,-35,-4
3683756,-49,-52,-65,-4
3699703,-43,-50,-97,7
3716573,-42,-50,-111,6
3732531,-43,-48,-105,7
3747489,-40,-48,-107,7
3764444,-39,-47,-106,5
3779405,-39,-48,-92,17
3796357,-39,-46,-81,10
3812313,-39,-46,-73,5
3828270,-38,-46,-54,11
3844295,-37,-46,-38,-1
3860285,-28,-46,-23,-2
3876192,-10,-45,-9,-3
3892106,-12,-49,-5,-3
3908064,5,-50,0,-3
3924017,0,-50,-5,-3
3940005,15,-46,-7,-3
3956015,15,-49,-8,-3
3971962,18,-51,-5,-3
3987974,11,-47,-8,-3
4003806,-4,-52,-8,-3
4019890,-2,-49,-6,-3
4035846,-2,-49,-8,-3
4052676,0,-51,-8,-3
4067679,-1,-54,-9,-3
4083592,0,-51,-10,-3
4099585,-1,-48,-7,-3
4115540,-1,-50,-5,-3
4131497,-1,-48,-9,-3
4148414,14,-51,-7,-3
4163664,10,-48,-7,-3
4179628,8,-50,-6,-3
4195494,-1,-50,-6,-3
4212450,-1,-50,-7,-3
4227405,-1,-49,-9,-3
4515385,-1,-47,4,-3
4531653,-1,-49,-11,-3
4547564,-1,-47,-20,-3
4563519,-1,-49,-6,-3
4580402,-1,-45,-27,-3
4596412,-29,-50,-72,-3
4612369,-68,-49,-66,-3
4628274,-64,-48,-70,-3
4644229,-61,-49,-102,0
4660187,-60,-48,-85,1
4676143,-41,-49,-48,-3
4692103,-21,-47,-26,-3
4708060,0,-49,-18,-3
4724015,-5,-48,-18,-3
4739973,-1,-47,-23,-3
4755935,-8,-47,-24,-3
4772151,-11,-47,-26,-3
4788278,-11,-47,-28,-3
4804237,-11,-48,-34,-3
4820316,-11,-46,-34,-3
4836270,-12,-44,-37,-3
4852275,-12,-49,-28,-3
4868263,-10,-44,-12,-3
4884154,-3,-46,-3,-3
4900071,-2,-46,0,-3
4916059,-2,-45,-12,-3
4932008,12,-48,-6,-3
4947924,14,-46,-11,-3
4963881,13,-45,-11,-3
4979838,10,-44,-8,-3
4995833,-6,-45,-11,-3
5011790,-2,-45,-11,-3
5027747,-2,-44,-12,-4
5043746,-4,-46,-12,-4
5059719,-3,-46,-12,-4
5076016,-4,-49,-12,-4
5092027,-2,-48,-12,-4
5107985,-2,-47,-12,-4
5123813,-2,-46,-12,-4
5139896,-2,-46,-13,-4
5155850,-2,-48,-13,-4
5171681,-1,-49,-13,-4
5188159,2,-47,-11,-4
5204117,0,-46,-13,-4
5220070,0,-44,-13,-4
5236031,0,-47,-12,-4
5251984,0,-45,-12,-4
5267941,0,-46,-12,-4
5283935,0,-48,-12,-4
5299892,0,-46,-12,-4
5587800,0,-46,5,-4
5603683,-1,-45,-11,-4
5620593,-1,-50,-19,-4
5635553,-1,-44,-6,-4
5651509,-1,-46,-13,-4
5668462,-1,-48,-13,-4
5683776,-6,-43,-9,-4
5699859,0,-43,-9,-4
5715823,0,-44,-9,-4
5731778,-1,-43,-5,-4
5747736,-1,-44,-6,-4
5764160,-1,-48,-4,-4
5780036,1,-43,-9,-4
5795872,5,-47,-5,-4
5812185,11,-44,-7,-4
5828016,9,-47,-8,-4
5844092,-3,-45,-11,-4
5859928,-2,-44,-10,-4
5875886,-2,-45,-11,-4
5891976,-2,-46,-12,-4
5907925,-2,-47,-15,-4
5923763,-2,-44,-8,-4
5940258,-2,-46,0,-4
5956215,-2,-46,2,-4
5972191,-1,-45,0,-4
5988179,15,-47,-10,-4
6003991,1,-45,-6,-4
6020080,3,-46,-8,-4
6036020,0,-46,-11,-4
6051989,0,-44,-11,-4
6067948,0,-44,-12,-4
6083780,0,-46,-12,-4
6099862,0,-46,-12,-4
6115687,-1,-43,-12,-4
6131646,-1,-45,-12,-4
6147731,0,-43,-12,-4
6163685,0,-46,-12,-4
6180516,0,-47,-12,-4
6195483,-1,-47,-12,-4
6211438,-1,-47,-12,-4
6227388,-1,-44,-10,-4
6244343,-1,-47,-12,-4
6260299,0,-46,-12,-4
6276313,0,-44,-12,-4
6292272,0,-45,-13,-4
6308241,0,-47,-13,-4
6324181,0,-46,-13,-4
6340196,0,-46,-11,-4
6356173,-1,-48,-12,-4
6372138,-1,-47,-12,-4
