Timestamp, Current1, Current2, Current3, Current4
1427581,-1,-2,-2,-4
1443581,-1,8,-2,-4
1459488,-1,9,-2,-4
1475444,-1,17,-2,-4
1491508,-1,32,-2,-4
1507365,-1,61,-2,-4
1523367,-1,59,-2,-4
1539322,-1,84,-2,-4
1555287,-1,106,-2,4
1571776,-1,124,-2,11
1587728,-1,140,-2,8
1603690,-1,148,-2,-2
1619648,-1,160,-2,6
1635604,-1,175,-2,7
1651613,-4,196,-2,4
1667583,-3,212,-2,0
1683590,0,241,-2,-1
1699542,0,265,-2,0
1715529,-3,249,-2,-2
1731508,-3,259,-2,18
1747419,-3,278,-2,0
1763466,-8,295,-2,7
1779279,-9,312,-2,1
1795373,-5,323,-2,-1
1811342,-4,351,-2,10
1827203,-4,357,-2,2
1843244,-8,367,-2,2
1859200,-6,377,-2,0
1875072,-4,402,-2,10
1891113,-8,414,-2,0
1906946,-6,415,-2,7
1922948,-9,433,-2,3
1938904,-7,483,-2,2
1954866,-4,460,-2,4
1970975,-9,474,-2,2
1986809,-4,498,-2,8
2003758,-9,500,-2,1
2019715,-10,523,-2,2
2035674,-5,538,-2,5
2051634,-10,560,-2,7
2067586,-11,574,-2,5
2083544,-13,530,-2,1
2099498,-7,564,-2,2
2115503,-11,570,-2,11
2131416,-11,602,-2,7
2147400,-13,609,-2,5
2163429,-12,603,-2,9
2179164,-13,592,-2,2
2195116,-13,584,-2,8
2211464,-12,586,-2,11
2227374,-9,589,-2,9
2243408,-13,611,-2,8
2259364,-12,626,-2,11
2275334,-12,636,-2,11
2291562,-10,640,-2,10
2307525,-12,637,-2,8
2323534,-11,630,-2,8
2339439,-10,620,-2,15
2355511,-9,606,-2,8
2371353,-9,602,-2,6
2387323,-11,578,-2,3
2403267,-12,573,-2,7
2419228,-12,580,-2,1
2435187,-11,593,-2,5
2451266,-11,607,-2,6
2467093,-13,621,-2,9
2483179,-12,628,-2,17
2499144,-12,632,-2,13
2515099,-10,628,-2,6
2531054,-13,620,-2,8
2546932,-10,611,-2,4
2562968,-8,597,-2,8
2578931,-13,583,-2,3
2594753,-12,577,-2,11
2611715,-10,578,-2,12
2626718,-13,584,-2,5
2643065,-12,601,-2,5
2659017,-6,614,-2,13
2674984,-12,623,-2,13
2690948,-9,627,-2,16
2706819,-12,626,-2,13
2722776,-12,621,-2,18
2738729,-8,613,-2,10
2754774,-12,599,-2,6
2771599,-8,585,-2,8
2787554,-10,572,-2,9
2803513,-9,567,-2,7
2819528,-13,571,-2,8
2835472,-12,582,-2,7
2851451,-10,595,-2,8
2867348,-10,608,-2,8
2883299,-12,619,-2,15
2899386,-7,621,-2,4
2915091,-8,617,-2,12
2931051,-14,613,-2,11
2946921,-7,604,-2,6
2962831,-12,593,-2,7
2978922,-7,580,-2,7
2994742,-9,569,-2,6
3011707,-7,571,-2,10
3043626,-10,582,-2,9
3058582,-8,583,-2,12
3075529,-11,575,-2,12
3091515,-8,563,-2,20
3107442,-10,545,-2,17
3123452,-8,528,-2,8
3139364,-11,510,-2,13
3155324,-6,496,-2,12
3171316,-10,477,-2,18
3187273,-11,462,-2,8
3203234,-10,445,-2,10
3219269,-10,427,-2,21
3235234,-6,410,-2,8
3251188,-10,391,-2,21
3267067,-10,373,-2,13
3283104,-7,356,-2,20
3299064,-10,338,-2,10
3315022,-9,317,-2,13
3330983,-9,298,-2,10
3346855,-12,281,-2,11
3362888,-10,269,-2,17
3379722,-7,254,-2,17
3395680,-11,228,-2,19
3411634,-12,211,-2,14
3426691,-10,227,-2,19
3443549,-7,231,-2,3
3459501,-10,207,-2,6
3475458,-11,189,-2,4
3491418,-4,173,-2,2
3507372,-9,154,-2,5
3523331,-7,137,-2,2
3539343,-5,128,-2,1
3555251,-10,115,-2,0
3570722,-8,114,-2,-3
3586809,-7,98,-2,-1
3602638,-4,94,-2,-3
3618591,-7,75,-2,-2
3634548,-4,68,-2,-3
3651503,-3,63,-2,-3
3666593,-3,52,-2,-3
3682747,-7,40,-2,-4
3698737,-3,26,-2,-4
3715587,-2,10,-2,-4
3731545,-1,6,-2,0
3746634,-1,6,-2,-8
3762936,-1,0,-2,-5
3779101,-1,-1,-2,-5
3794934,-1,0,-2,-7
3810888,-1,0,-2,-9
3826843,-1,-6,-2,-9
3842799,-1,-11,-2,-6
3858758,-1,-11,-2,-10
3874956,-1,-18,-2,-10
3890914,-1,-32,-2,-10
3906876,-1,-34,-2,-8
3922828,-1,-34,-2,-10
3938790,-1,-33,-2,-9
3954747,-1,-33,-2,-9
3970936,-1,-34,-2,-9
3986894,-1,-33,-2,-7
4002848,-1,-33,-2,-10
4018934,-1,-34,-2,-8
4034891,-1,-34,-2,-9
4050831,-1,-35,-2,-7
4066869,-1,-30,-2,-8
4082908,-1,-28,-2,-10
4098736,-1,-34,-2,-6
4114692,-1,-24,-2,-6
4130649,-1,-31,-2,-9
4146605,-1,-25,-2,-8
4162564,-1,-23,-2,-9
4178550,-1,-26,-2,-7
4194555,-1,-21,-2,-7
4211433,-1,-28,-2,-7
4227391,-1,-22,-2,-7
4243354,-1,-16,-2,-10
4259309,-1,-21,-2,-7
4275268,-1,-20,-2,-8
4291241,-1,-13,-2,-8
4307176,-1,-14,-2,-8
4323133,-1,-17,-2,-7
4339092,-1,-18,-2,-7
4355172,-1,-13,-2,-7
4371007,-1,-13,-2,-8
4387021,-1,-13,-2,-7
4403050,-1,-13,-2,-8
4419016,-1,-17,-2,-7
4434969,-1,-13,-2,-7
4450929,-1,-13,-2,-5
4467033,-1,-13,-2,-9
4482952,-1,-14,-2,-6
4498950,-1,-13,-2,-7
4514995,-1,-15,-2,-7
4530950,-1,-14,-2,-7
4546795,-1,-13,-2,-7
4562744,-1,-13,-2,-7
4578697,-1,-13,-2,-7
4594655,-1,-12,-2,-8
4610608,-1,-16,-2,-6
4626565,-1,-13,-2,-8
