Timestamp, Current1, Current2, Current3, Current4
1427738,-2,-3,-2,-4
1443726,-2,8,-2,-4
1459782,-2,10,-2,-4
1475749,-2,17,-2,-4
1491561,-2,48,-2,-4
1507556,-2,72,-2,-4
1523065,-2,94,-2,-4
1539023,-2,136,-2,-4
1554979,-2,138,-2,-4
1571056,-2,141,-2,-4
1587110,-2,163,-2,-2
1603975,-2,180,-2,-1
1619995,-2,201,-2,12
1635952,-2,220,-2,1
1651962,-2,225,-2,6
1667920,-2,237,-2,3
1683887,-3,256,-2,2
1699883,-2,271,-2,0
1715845,-3,286,-2,0
1731474,-2,299,-2,2
1747295,-3,322,-2,9
1763390,-3,347,-2,2
1780229,-3,363,-2,2
1795218,-5,359,-2,1
1811126,-4,372,-2,6
1827614,-4,413,-2,5
1843638,-4,415,-2,7
1859517,-3,446,-2,3
1875533,-3,464,-2,6
1891568,-6,482,-2,2
1907449,-4,458,-2,5
1923353,-6,496,-2,9
1939311,-6,502,-2,16
1955261,-4,535,-2,2
1971218,-5,553,-2,6
1987172,-5,565,-2,10
2003129,-4,558,-2,11
2019090,-5,567,-2,10
2035047,-5,600,-2,16
2051003,-6,606,-2,11
2066957,-3,606,-2,14
2082914,-7,604,-2,6
2099879,-5,597,-2,5
2115835,-4,585,-2,5
2131848,-5,596,-2,13
2147794,-5,635,-2,11
2163802,-4,657,-2,12
2179793,-6,676,-2,8
2195666,-4,686,-2,11
2211718,-4,695,-2,12
2227661,-4,691,-2,13
2243623,-5,718,-2,10
2259579,-4,655,-2,10
2275532,-3,629,-2,7
2291484,-4,603,-2,3
2307455,-3,578,-2,4
2323284,-3,611,-2,1
2339242,-4,566,-2,3
2355242,-6,636,-2,9
2371283,-5,653,-2,9
2387105,-5,669,-2,13
2404063,-4,681,-2,16
2420024,-4,688,-2,11
2435975,-4,683,-2,10
2451944,-3,682,-2,11
2467932,-5,651,-2,12
2483897,-5,630,-2,6
2499866,-4,615,-2,8
2515760,-5,609,-2,11
2531809,-3,615,-2,7
2547677,-4,627,-2,7
2563756,-3,644,-2,13
2579596,-5,661,-2,8
2595594,-3,683,-2,14
2611510,-6,684,-2,11
2627467,-4,684,-2,12
2643461,-5,674,-2,8
2659411,-4,643,-2,11
2675363,-5,621,-2,9
2691287,-3,607,-2,4
2707337,-5,600,-2,5
2723299,-4,603,-2,4
2739166,-4,618,-2,5
2755170,-4,622,-2,7
2772080,-3,641,-2,11
2787037,-3,656,-2,7
2802992,-4,668,-2,7
2818950,-3,676,-2,11
2834906,-4,673,-2,13
2850900,-4,651,-2,12
2866854,-3,630,-2,8
2883776,-4,614,-2,10
2899791,-3,604,-2,7
2915718,-4,603,-2,6
2931710,-3,611,-2,10
2947751,-4,614,-2,5
2963691,-4,632,-2,10
2979661,-4,648,-2,10
2995533,-3,663,-2,14
3011574,-3,672,-2,14
3043801,-4,647,-2,14
3059749,-3,632,-2,12
3075604,-5,607,-2,12
3091833,-5,573,-2,8
3107806,-4,563,-2,12
3123788,-5,551,-2,10
3139638,-3,548,-2,14
3155595,-6,544,-2,12
3171558,-5,544,-2,14
3187559,-5,528,-2,18
3203602,-5,510,-2,15
3219429,-5,492,-2,18
3235563,-4,476,-2,17
3251479,-4,457,-2,17
3267301,-3,439,-2,22
3283388,-4,419,-2,15
3299341,-5,402,-2,13
3315302,-5,382,-2,16
3331255,-4,363,-2,19
3347141,-4,343,-2,23
3364046,-5,325,-2,18
3380003,-5,304,-2,20
3395958,-7,284,-2,19
3411916,-4,267,-2,21
3428069,-4,246,-2,23
3444021,-4,227,-2,20
3459986,-6,224,-2,23
3475945,-3,220,-2,24
3491898,-3,203,-2,21
3507878,-6,184,-2,21
3523860,-2,177,-2,19
3539823,-3,165,-2,21
3555723,-3,141,-2,17
3571678,-5,130,-2,18
3587657,-5,131,-2,13
3603599,-5,116,-2,9
3619625,-7,101,-2,3
3635519,-4,92,-2,1
3651547,-4,73,-2,-2
3667548,-3,67,-2,-3
3683514,-3,59,-2,-1
3699468,-3,35,-2,-3
3715427,-3,30,-2,-3
3731253,-1,16,-2,-3
3747217,-5,10,-2,-3
3763303,-3,0,-2,-3
3779258,-2,0,-2,-3
3795132,-3,0,-2,-3
3811038,-2,0,-2,-3
3827120,-2,-7,-2,-3
3843083,-2,-13,-2,-3
3859910,-2,-18,-2,-3
3875868,-2,-20,-2,-3
3891863,-2,-4,-2,-3
3907834,-2,-6,-2,-3
3923790,-2,-9,-2,-3
3939766,-2,-9,-2,-3
3955668,-2,-9,-2,-3
3971618,-2,-8,-2,-3
3987617,-2,-9,-2,-3
4003656,-2,-6,-2,-3
4019530,-2,-8,-2,-3
4035576,-2,-7,-2,-3
4051533,-2,-5,-2,-3
4067481,-2,-6,-2,-3
4083445,-2,-8,-2,-3
4099405,-2,-6,-2,-3
4115359,-2,-4,-2,-3
4131318,-2,-7,-2,-3
4147268,-2,-7,-2,-3
4163235,-2,-7,-2,-3
4180056,-2,-4,-2,-3
4195142,-2,-5,-2,-3
4211973,-2,-7,-2,-3
4227932,-2,-5,-2,-3
4243887,-2,-6,-2,-3
4259843,-2,-6,-2,-3
4275798,-2,-3,-2,-3
4291806,-2,-5,-2,-3
4307765,-2,-5,-2,-3
4323670,-2,-5,-2,-3
4339629,-2,-6,-2,-3
4355580,-2,-4,-2,-3
4371540,-2,-5,-2,-3
4387496,-2,-5,-2,-3
4403451,-2,-5,-2,-3
4419411,-2,-4,-2,-4
4435398,-2,-4,-2,-4
4451325,-2,-5,-2,-4
4467281,-2,-4,-2,-4
4483269,-2,-4,-2,-4
4499230,-2,-5,-2,-4
4515189,-2,-4,-2,-4
4531186,-2,-3,-2,-4
4547138,-2,-3,-2,-4
4563098,-2,-5,-2,-4
4579987,-2,-4,-2,-4
4595030,-2,-5,-2,-4
4611902,-2,-4,-2,-4
4627859,-2,-6,-2,-4
